eVs,Wavelength,Si,GaAs,CdTe,CdTe monocrystalline,CdTe_FCA,CIGS,CIS,GaNP,GaNP older,GaAs_Aspnes,GaAs_Sze,GaAs_Adachi,GaAs_Sturge,Old_CdTe,perovskite triple cation,perovskite MaPI,MaPI no extrapolation,MaPI extrapolated,MaPI extrapolated highly extrapolated,Triple Cation Perovskite Urbach Tail Hybrid,GaAs_Palik_eyeballed,GaAs_Palik_Urbach,GaAs_original_data
1.648726658,752.0003755,1284.80829,16501.0216,38746.78719,18988.62686,1.23E-19,63456.48598,111000.0171,1.00E-06,648.3561709,16852.83291,14055.93515,17131.90884,20853.49544,5483.009038,29895.67377,42133.09688,42133.09688,42133.09688,42133.09688,29895.40168,15818.64307,15818.64307,15818.64307
1.650922033,751.000375,1297.327217,16596.40726,38926.14224,19235.01067,1.23E-19,63614.8366,109631.4397,1.00E-06,653.1718811,16950.20259,14121.09323,17195.25818,20978.96138,5644.761209,30630.07463,43047.2913,43047.2913,43047.2913,43047.2913,30629.82038,15894.66931,15894.66931,15894.66931
1.653123262,750.0003747,1310.001998,16692.60087,39106.80909,19457.14626,1.23E-19,63771.38309,110804.9388,1.00E-06,658.0004333,17048.39675,14186.72833,17259.01164,21104.7619,5791.521316,31316.57466,43979.60267,43979.60267,43979.60267,43979.60267,31316.31435,15971.16298,15971.16298,15971.16298
1.65533037,749.0003738,1320.479071,16789.05678,39288.80036,19622.95657,1.23E-19,63928.73436,111992.59,1.00E-06,662.8418787,17147.42424,14252.84499,17322.56687,21230.89834,5791.521316,32020.35641,44934.67724,44934.67724,44934.67724,44934.67724,32020.08991,16048.12758,16048.12758,16048.12758
1.657543378,748.0003735,1331.068281,16885.53331,39472.12845,19699.65205,1.23E-19,64086.89618,113194.5831,1.00E-06,667.6962693,17247.29404,14319.4478,17386.54038,21357.37204,5908.752853,32741.89947,45382.54763,45382.54763,45382.54763,45382.54763,32741.62662,16125.56663,16125.56663,16125.56663
1.659762312,747.0003728,1341.771106,16982.8248,39656.80634,19737.81015,1.23E-19,64245.87433,114411.111,1.00E-06,672.5636568,17348.01522,14386.54141,17451.69682,21484.18436,5945.777454,33481.69955,45679.60733,45679.60733,45679.60733,45679.60733,33481.42017,16211.3617,16211.3617,16211.3617
1.661987194,746.0003725,1352.589026,17080.93993,39842.8468,19774.37063,1.22E-19,64405.67464,111556.8741,1.00E-06,677.4440937,17449.597,14454.13054,17518.60254,21611.33665,6100.033593,34240.12178,45979.41562,45979.41562,45979.41562,45979.41562,34239.97995,16356.07248,16356.07248,16356.07248
1.664218049,745.0003722,1363.52356,17178.73417,40030.263,19820.97305,1.22E-19,64566.30305,112717.9,1.00E-06,682.3376323,17552.0487,14522.21993,17587.62347,21738.8303,6100.033593,34623.54774,46282.00446,46282.00446,46282.00446,46282.00446,34623.41549,16502.27173,16502.27173,16502.27173
1.666454902,744.0003713,1374.576246,17277.28979,40181.63037,19861.24562,1.22E-19,64727.76546,113892.5932,1.00E-06,687.2443257,17655.37976,14590.8144,17658.92299,21866.66667,6100.033593,34981.3428,46587.40622,46587.40622,46587.40622,46587.40622,34981.20903,16649.9768,16649.9768,16649.9768
1.668697775,743.000371,1385.748634,17376.67837,40333.20448,19894.04348,1.22E-19,64890.06791,115081.1332,1.00E-06,692.1642269,17759.59975,14659.91882,17732.45973,21994.84714,6195.809679,35343.8132,46895.65333,46895.65333,46895.65333,46895.65333,35343.67784,16799.20526,16799.20526,16799.20526
1.670946694,742.0003704,1397.042315,17476.20782,40485.76127,19920.08693,1.22E-19,65053.21644,113822.8658,1.00E-06,697.0973892,17864.71836,14729.53813,17807.98538,22123.37312,6408.545871,35711.03176,46812.32469,46812.32469,46812.32469,46812.32469,35710.89482,16949.97489,16949.97489,16949.97489
1.673201683,741.0003698,1408.458893,17575.9134,40639.3092,19941.97406,1.21E-19,65217.21718,114685.4972,1.00E-06,702.131135,17970.74541,14799.6773,17885.04244,22252.246,6408.545871,36083.07233,46697.63447,46697.63447,46697.63447,46697.63447,36082.93378,17102.30372,17102.30372,17102.30372
1.675462766,740.0003695,1420,17676.45958,40793.8568,19959.98332,1.21E-19,65382.0763,115555.8445,1.00E-06,707.9810888,18077.69085,14870.34139,17962.962,22381.46718,6408.545871,36460.01006,46582.91644,46582.91644,46582.91644,46582.91644,36459.86986,17256.21002,17256.21002,17256.21002
1.677729969,739.0003688,1431.425252,17782.09785,40949.41282,19971.50653,1.21E-19,65547.8,116433.9872,1.00E-06,713.8468748,18185.56475,14941.53549,18040.86144,22511.03808,6717.058148,36841.92167,46468.17087,46468.17087,46468.17087,46468.17087,36841.77983,17411.71229,17411.71229,17411.71229
1.680003315,738.0003687,1442.973763,17921.57858,41105.98592,19956.40196,1.21E-19,65714.3946,115006.622,1.00E-06,719.7285572,18294.37733,15013.26477,18119.17343,22640.96012,6717.058148,37228.88487,46353.39819,46353.39819,46353.39819,46353.39819,37228.74133,17568.82926,17568.82926,17568.82926
1.682282831,737.0003682,1454.647168,18062.53642,41263.58507,19939.77324,1.21E-19,65881.86642,116218.4241,1.00E-06,725.6262008,18404.13892,15085.53445,18198.03925,22771.23474,6717.058148,37620.89453,46238.59865,46238.59865,46238.59865,46238.59865,37620.83405,17727.57993,17727.57993,17727.57993
1.684568542,736.0003674,1466.44712,18204.99054,41422.21922,19945.62598,1.21E-19,66050.22187,117444.6663,1.00E-06,731.5398705,18514.86001,15158.34982,18277.46406,22901.86335,6717.058148,37785.82499,46452.77447,46452.77447,46452.77447,46452.77447,37785.77012,17887.98354,17887.98354,17887.98354
1.686860472,735.0003669,1478.375289,18361.02777,41581.89734,19995.04091,1.20E-19,66219.46741,118685.5404,1.00E-06,737.4696319,18626.55121,15231.71624,18357.45306,23032.84742,7025.570426,37935.65615,46729.22248,46729.22248,46729.22248,46729.22248,37935.60098,18050.05957,18050.05957,18050.05957
1.689158647,734.0003664,1490.433382,18523.00655,41742.6286,20107.52897,1.20E-19,66389.60955,119941.2414,1.00E-06,743.4155507,18739.22329,15305.63911,18438.01151,23164.1884,7025.570426,38086.49211,46808.15347,46808.15347,46808.15347,46808.15347,38086.43665,18213.82778,18213.82778,18213.82778
1.691463092,733.0003662,1502.623126,18686.86207,41904.42222,20271.51786,1.20E-19,66560.65489,118515.65,1.00E-06,749.377693,18852.88715,15380.12392,18519.14473,23295.88774,7025.570426,38238.3418,46357.65717,46357.65717,46357.65717,46357.65717,38238.28604,18379.30817,18379.30817,18379.30817
1.693773834,732.0003657,1514.946284,18850.63222,42067.28763,20474.46616,1.20E-19,66732.61004,119436.3252,1.00E-06,755.3561253,18967.55383,15468.17565,18600.8581,23427.94692,7334.082703,38391.21433,45910.28334,45910.28334,45910.28334,45910.28334,38391.15826,18564.74249,18564.74249,18564.74249
1.696090898,731.0003652,1527.404637,19013.34084,42231.23423,20700.62412,1.20E-19,66905.48171,120365.4258,1.00E-06,761.3509144,19083.23453,15561.85819,18683.15707,23560.3674,7334.082703,38545.11877,45466.0206,45466.0206,45466.0206,45466.0206,38545.06241,18753.61042,18753.61042,18753.61042
1.698414311,730.0003644,1540.000002,19177.90549,42396.27162,20934.46804,1.20E-19,67079.27614,121303.0406,1.00E-06,767.3621277,19199.94059,15656.36712,18766.04714,23693.15068,7334.082703,38700.06446,45401.61491,45401.61491,45401.61491,45401.61491,38700.00779,18944.66229,18944.66229,18944.66229
1.700744097,729.0003641,1553.291534,19342.28837,42562.40932,21150.24818,1.20E-19,67252.47563,118198.0632,1.00E-06,773.3898326,19330.96093,15751.71166,18849.53389,23826.29826,7642.594981,38856.06058,45389.17176,45389.17176,45389.17176,45389.17176,38856.0036,19137.92641,19137.92641,19137.92641
1.703080284,728.0003635,1566.734776,19488.92444,42729.65721,21318.04988,1.19E-19,67423.33536,119514.3855,1.00E-06,779.4340971,19491.83618,15847.90117,18933.62295,23959.81162,7642.594981,39013.09541,45376.69785,45376.69785,45376.69785,45376.69785,39013.05941,19333.43148,19333.43148,19333.43148
1.705422898,727.000363,1580.33183,19637.08017,42898.02512,21457.85567,1.19E-19,67595.10103,120847.2069,1.00E-06,785.4949896,19654.49838,15944.94512,19018.32002,24093.69228,7642.594981,39112.39393,45364.19307,45364.19307,45364.19307,45364.19307,39112.36286,19531.20661,19531.20661,19531.20661
1.707771965,726.0003626,1594.08483,19786.77497,43067.52298,21579.19741,1.19E-19,67767.77926,122196.7572,1.00E-06,782.8991164,19818.97175,16042.85312,19103.63087,24227.94176,7796.851119,39198.18748,45351.6573,45351.6573,45351.6573,45351.6573,39198.1563,19731.28133,19731.28133,19731.28133
1.710127513,725.0003619,1607.995959,19935.722,43238.16098,21692.75548,1.19E-19,67941.3768,121090.3107,1.00E-06,778.194778,19985.2809,16141.63489,19189.56132,24362.56158,7946.415557,39284.40669,45324.96308,45324.96308,45324.96308,45324.96308,39284.3754,19933.68562,19933.68562,19933.68562
1.712489567,724.0003617,1622.067412,20085.68505,43409.94917,21803.67269,1.19E-19,68115.90045,122383.1608,1.00E-06,773.4774443,20153.45083,16241.3003,19276.11728,24497.55328,8105.363397,39371.05448,45275.5985,45275.5985,45275.5985,45275.5985,39371.02308,20138.44986,20138.44986,20138.44986
1.714858156,723.000361,1636.301447,20237.19575,43582.898,21900.44836,1.19E-19,68291.35703,123691.63,1.00E-06,768.7470612,20323.50695,16341.85935,19363.30472,24632.9184,8105.363397,39458.13389,45226.15134,45226.15134,45226.15134,45226.15134,39458.10238,20345.60488,20345.60488,20345.60488
1.717233306,722.0003604,1650.700338,20405.03615,43757.01782,21982.56444,1.18E-19,68467.75347,125015.9289,1.00E-06,764.0035745,20495.47506,16443.32216,19451.12967,24768.65849,8105.363397,39545.64793,45176.62143,45176.62143,45176.62143,45176.62143,39545.6163,20555.18197,20555.18197,20555.18197
1.719615044,721.0003601,1665.266402,20586.13025,43932.31912,22045.54955,1.18E-19,68645.09676,126356.2715,1.00E-06,759.2469298,20669.38139,16545.69901,19539.59824,24904.77511,8413.875674,39633.59962,45127.00861,45127.00861,45127.00861,45127.00861,39633.56787,20767.21286,20767.21286,20767.21286
1.722003398,720.0003597,1680.001998,20769.34131,44108.81261,22104.54491,1.18E-19,68823.39394,123083.1939,1.00E-06,754.4770722,20845.25257,16649.00031,19628.71662,25041.26984,8413.875674,39721.99203,45077.31268,45077.31268,45077.31268,45077.31268,39721.96017,20981.72974,20981.72974,20981.72974
1.724398396,719.0003591,1689.621346,20965.47846,44286.50908,22166.1638,1.18E-19,69002.65211,123892.8114,1.00E-06,749.6939465,21023.11567,16753.2366,19718.49105,25178.14425,8568.131813,39810.83047,45027.53347,45027.53347,45027.53347,45027.53347,39810.79632,21198.76527,21198.76527,21198.76527
1.726800065,718.0003586,1699.322796,21184.63317,44465.41937,22237.63416,1.18E-19,69182.87845,124708.8923,1.00E-06,744.8974974,21202.99819,16858.41858,19808.92786,25315.39992,8722.387952,39906.18219,44977.6708,44977.6708,44977.6708,44977.6708,39906.14761,21442.18937,21442.18937,21442.18937
1.729208433,717.0003582,1709.107243,21406.69963,44645.55449,22337.35619,1.18E-19,69364.08022,125531.4974,1.00E-06,740.087669,21384.92809,16964.55709,19900.03346,25453.03845,8722.387952,40002.88446,44927.7245,44927.7245,44927.7245,44927.7245,40002.84975,21697.16909,21697.16909,21697.16909
1.731623529,716.0003575,1718.975599,21630.79725,44826.92566,22461.77364,1.17E-19,69546.26473,126593.2531,1.00E-06,735.2644054,21568.93376,17071.66312,19991.81431,25591.06145,9030.900229,40100.0922,44877.69437,44877.69437,44877.69437,44877.69437,40100.05736,21955.54313,21955.54313,21955.54313
1.73404538,715.0003571,1728.928775,21852.72629,45009.54402,22593.79937,1.17E-19,69729.43938,127780.2383,1.00E-06,730.4276501,21755.04406,17179.7478,20084.27697,25729.47053,9103.7054,40197.80904,44877.85249,44877.85249,44877.85249,44877.85249,40197.77406,22217.36152,22217.36152,22217.36152
1.736474015,714.0003566,1738.967705,22077.56355,45193.42102,22714.93331,1.17E-19,69913.61159,128980.0379,1.00E-06,725.5773465,21943.28832,17288.82243,20177.42808,25868.26731,9185.156368,40296.03873,44940.4701,44940.4701,44940.4701,44940.4701,40296.00361,22482.6751,22482.6751,22482.6751
1.738909463,713.0003558,1749.093334,22305.3546,45378.56821,22811.05892,1.17E-19,70098.78891,130192.8084,1.00E-06,720.9441977,22133.69635,17398.89847,20271.27434,26007.45342,9292.535914,40394.785,44700.47655,44700.47655,44700.47655,44700.47655,40394.74976,22751.5355,22751.5355,22751.5355
1.741351751,712.0003556,1759.306608,22492.44939,45564.99709,22870.09596,1.17E-19,70284.97894,128010.214,1.00E-06,720.7842778,22326.29844,17509.9875,20365.82253,26147.0305,9493.668646,40494.05164,44327.84694,44327.84694,44327.84694,44327.84694,40494.01625,23023.99522,23023.99522,23023.99522
1.74380091,711.0003549,1769.608506,22681.20125,45752.71961,22868.20158,1.17E-19,70472.18934,129506.1321,1.00E-06,720.6239082,22521.12537,17622.10131,20461.07954,26287.0002,9647.924784,40593.84238,43957.28838,43957.28838,43957.28838,43957.28838,40593.80698,23300.10761,23300.10761,23300.10761
1.746256967,710.0003547,1779.999999,22872.0754,45941.74751,22819.23219,1.17E-19,70660.42786,131021.6738,1.00E-06,720.4630868,22718.20844,17735.25182,20557.05231,26427.36419,9802.180923,40693.81361,43588.79692,43588.79692,43588.79692,43588.79692,40693.77869,23579.92687,23579.92687,23579.92687
1.748719953,709.0003541,1790.567579,23057.1897,46132.09298,22770.02645,1.16E-19,70849.7158,132557.1249,1.00E-06,720.3018117,22917.57946,17849.45112,20653.74787,26568.12412,9956.437062,40792.56151,43222.36797,43222.36797,43222.36797,43222.36797,40792.52646,23863.50809,23863.50809,23863.50809
1.751189897,708.0003534,1801.228018,23242.95539,46323.76816,22774.33421,1.16E-19,71078.3609,129802.0728,1.00E-06,720.1400811,23119.27076,17964.71149,20751.17335,26709.28168,9956.437062,40891.82902,42857.99728,42857.99728,42857.99728,42857.99728,40891.79383,24150.90727,24150.90727,24150.90727
1.753666827,707.0003531,1811.982347,23430.74954,46516.78526,22878.48919,1.16E-19,71349.86759,131723.8272,1.00E-06,719.977893,23323.31519,18081.04536,20849.33595,26850.83855,10419.20548,40991.61989,42913.14946,42913.14946,42913.14946,42913.14946,40991.58457,24442.18131,24442.18131,24442.18131
1.756150775,706.0003523,1822.83163,23665.74532,46711.15691,23051.17028,1.16E-19,71623.18492,133676.8145,1.00E-06,719.8152453,23529.74617,18236.67609,20948.24296,26992.79644,10419.20548,41091.93806,43271.18755,43271.18755,43271.18755,43271.18755,41091.9026,24737.38804,24737.38804,24737.38804
1.758641769,705.0003518,1833.776925,23919.42479,46870.61471,23260.87378,1.16E-19,71898.32909,135661.5875,1.00E-06,719.6521363,23738.59765,18415.83001,21047.90177,27135.15704,10881.97389,41192.78734,43633.24123,43633.24123,43633.24123,43633.24123,41192.75175,24958.35569,24958.35569,24958.35569
1.761139839,704.0003516,1844.819314,24176.55575,47021.91981,23479.98564,1.16E-19,72175.31641,132989.4009,1.00E-06,719.4885639,23949.90416,18597.26039,21148.31983,27277.92208,11036.23003,41294.17168,43999.36566,43999.36566,43999.36566,43999.36566,41294.13595,25151.55711,25151.55711,25151.55711
