eVs,wavelength_nm,Si,GaAs,CdTe,CIS,CIGS,GaNP,perovskite triple cation,perovskite MaPI
0.47778129,2595,3.485,3.321333755,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.478703647,2590,3.485,3.321444438,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.479629573,2585,3.485,3.321555549,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.480559088,2580,3.485,3.321667091,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.481492212,2575,3.485,3.321779065,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.482428968,2570,3.485,3.321891476,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.483369375,2565,3.485,3.322004325,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.484313456,2560,3.485,3.322117615,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.485261232,2555,3.485,3.322231348,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.486212724,2550,3.485,3.322345527,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.487167956,2545,3.485,3.322460155,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.488126948,2540,3.485,3.322575234,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.489089723,2535,3.485,3.322690767,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.490056303,2530,3.485,3.322806756,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.491026712,2525,3.485,3.322923205,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.492000971,2520,3.485,3.323040117,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.492979104,2515,3.485,3.323157492,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.493961134,2510,3.485,3.323275336,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.494947085,2505,3.485,3.32339365,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.495936979,2500,3.485,3.323512437,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.49693084,2495,3.485,3.323631701,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.497928693,2490,3.485,3.323751443,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.498930562,2485,3.485,3.323871667,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.49993647,2480,3.485,3.323992376,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.500946443,2475,3.485,3.32412493,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.501960505,2470,3.485,3.324258787,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.50297868,2465,3.485,3.324393186,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.504000995,2460,3.485,3.324528131,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.505027473,2455,3.485,3.324663626,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.506058142,2450,3.485,3.324799675,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.507093025,2445,3.485,3.324936279,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.50813215,2440,3.485,3.325073444,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.509175543,2435,3.485,3.325211172,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.510223229,2430,3.485,3.325349466,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.511275236,2425,3.485,3.325488331,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.51233159,2420,3.485,3.32562777,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.513392318,2415,3.485,3.325767786,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.514457447,2410,3.485,3.325908383,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.515527005,2405,3.485,3.326049565,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.51660102,2400,3.485,3.326191335,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.517679518,2395,3.485,3.326333696,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.51876253,2390,3.485,3.326476654,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.519850083,2385,3.485,3.326620211,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.520942205,2380,3.485,3.326764371,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.522038925,2375,3.485,3.326909138,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.523140273,2370,3.485,3.327054516,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.524246278,2365,3.485,3.327200509,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.525356969,2360,3.485,3.32734712,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.526472377,2355,3.485,3.327494354,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.527592531,2350,3.485,3.327642214,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.528717461,2345,3.485,3.327790705,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.529847199,2340,3.485,3.32793983,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.530981776,2335,3.485,3.328089594,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.532121222,2330,3.485,3.328240001,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.533265569,2325,3.485,3.328391055,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.534414848,2320,3.485,3.32854276,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.535569091,2315,3.485,3.32869512,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.536728332,2310,3.485,3.32884814,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.537892602,2305,3.485,3.329001823,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.539061933,2300,3.485,3.329156175,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.54023636,2295,3.485,3.3293112,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.541415916,2290,3.485,3.329466901,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.542600633,2285,3.485,3.329623284,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.543790547,2280,3.485,3.329780352,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.544985691,2275,3.485,3.329938111,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.5461861,2270,3.485,3.330096565,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.547391809,2265,3.485,3.330255719,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.548602853,2260,3.485,3.330415577,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.549819267,2255,3.485,3.330576143,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.551041087,2250,3.485,3.330749917,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.55226835,2245,3.485,3.330926642,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.553501092,2240,3.485,3.331104157,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.55473935,2235,3.485,3.331282466,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.55598316,2230,3.485,3.331461575,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.55723256,2225,3.485,3.331641489,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.558487589,2220,3.485,3.331822213,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.559748283,2215,3.485,3.332003753,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.561014682,2210,3.485,3.332186114,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.562286824,2205,3.485,3.332369303,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.563564749,2200,3.485,3.332553324,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.564848495,2195,3.485,3.332738183,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.566138104,2190,3.485,3.332923887,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.567433614,2185,3.485,3.33311044,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.568735067,2180,3.485,3.33329785,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.570042504,2175,3.485,3.333486121,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.571355966,2170,3.485,3.333675259,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.572675495,2165,3.485,3.333865271,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.574001133,2160,3.485,3.334056163,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.575332922,2155,3.485,3.334247941,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.576670905,2150,3.485,3.33444061,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.578015127,2145,3.485,3.334634178,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.579365629,2140,3.485,3.334828651,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.580722458,2135,3.485,3.335024034,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.582085656,2130,3.485,3.335220334,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.583455269,2125,3.485,3.335417559,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.584831343,2120,3.485,3.335615713,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.586213923,2115,3.485,3.335814805,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.587603055,2110,3.485,3.33601484,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.588998787,2105,3.485,3.336215825,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.590401165,2100,3.485,3.336417768,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.591810237,2095,3.485,3.336620674,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.593226051,2090,3.485,3.336824551,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.594648656,2085,3.485,3.337029406,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.596078099,2080,3.485,3.337235246,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.597514432,2075,3.485,3.337442078,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.598957704,2070,3.485,3.337649909,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.600407965,2065,3.485,3.337864458,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.601865265,2060,3.485,3.338094712,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.603329658,2055,3.485,3.338326086,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.604801194,2050,3.485,3.338558589,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.606279925,2045,3.485,3.338792228,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.607765905,2040,3.485,3.339027013,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.609259188,2035,3.485,3.339262952,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.610759826,2030,3.485,3.339500053,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.612267875,2025,3.485,3.339738324,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.61378339,2020,3.485,3.339977776,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.615306425,2015,3.485,3.340218415,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.616837038,2010,3.485,3.340460252,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.618375285,2005,3.485,3.340703295,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.619921223,2000,3.485,3.340947553,2.7,2.89,2.83,3.076109696,2.177315465,2.177315465
0.621474911,1995,3.485,3.341193036,2.700325461,2.89,2.83,3.076109696,2.177315465,2.177315465
0.623036405,1990,3.485,3.341439752,2.700652624,2.89,2.83,3.076109696,2.177315465,2.177315465
0.624605767,1985,3.485,3.341687711,2.700981434,2.89,2.83,3.076109696,2.177315465,2.177315465
0.626183054,1980,3.485,3.341936923,2.701311905,2.89,2.83,3.076109696,2.177315465,2.177315465
0.627768327,1975,3.485,3.342187396,2.701644049,2.89,2.83,3.076109696,2.177315465,2.177315465
0.629361648,1970,3.485,3.34243914,2.701977879,2.89,2.83,3.076109696,2.177315465,2.177315465
0.630963077,1965,3.485,3.342692166,2.702313408,2.89,2.83,3.076109696,2.177315465,2.177315465
0.632572677,1960,3.485,3.342946483,2.702650649,2.89,2.83,3.076109696,2.177315465,2.177315465
0.63419051,1955,3.485,3.343202101,2.702989615,2.89,2.83,3.076109696,2.177315465,2.177315465
0.635816639,1950,3.485,3.343459029,2.70333032,2.89,2.83,3.076109696,2.177315465,2.177315465
0.637451129,1945,3.485,3.343717278,2.703672776,2.89,2.83,3.076109696,2.177315465,2.177315465
0.639094045,1940,3.485,3.343976859,2.704016997,2.89,2.83,3.076109696,2.177315465,2.177315465
0.640745451,1935,3.485,3.344237781,2.704362997,2.89,2.83,3.076109696,2.177315465,2.177315465
0.642405413,1930,3.485,3.344500055,2.70471079,2.89,2.83,3.076109696,2.177315465,2.177315465
0.644073998,1925,3.485,3.344763692,2.705060389,2.89,2.83,3.076109696,2.177315465,2.177315465
0.645751274,1920,3.485,3.345028701,2.70541181,2.89,2.83,3.076109696,2.177315465,2.177315465
0.647437309,1915,3.485,3.345295095,2.705765065,2.89,2.83,3.076109696,2.177315465,2.177315465
0.649132171,1910,3.485,3.345562883,2.70612017,2.89,2.83,3.076109696,2.177315465,2.177315465
0.65083593,1905,3.485,3.34584378,2.70647714,2.89,2.83,3.076109696,2.177315465,2.177315465
0.652548656,1900,3.485,3.346138369,2.706835987,2.89,2.83,3.076109696,2.177315465,2.177315465
0.65427042,1895,3.485,3.346434512,2.707196729,2.89,2.83,3.076109696,2.177315465,2.177315465
0.656001295,1890,3.485,3.346732223,2.707559379,2.89,2.83,3.076109696,2.177315465,2.177315465
0.657741351,1885,3.485,3.347031512,2.707923953,2.89,2.83,3.076109696,2.177315465,2.177315465
0.659490663,1880,3.485,3.347332394,2.708290467,2.89,2.83,3.076109696,2.177315465,2.177315465
0.661249305,1875,3.485,3.34763488,2.708658935,2.89,2.83,3.076109696,2.177315465,2.177315465
0.663017351,1870,3.485,3.347938984,2.709029373,2.89,2.83,3.076109696,2.177315465,2.177315465
0.664794878,1865,3.485,3.348244719,2.709401798,2.89,2.83,3.076109696,2.177315465,2.177315465
0.666581961,1860,3.485,3.348552097,2.709776225,2.89,2.83,3.076109696,2.177315465,2.177315465
0.668378678,1855,3.485,3.348861133,2.71015267,2.89,2.83,3.076109696,2.177315465,2.177315465
0.670185106,1850,3.485,3.349171838,2.710531151,2.89,2.83,3.076109696,2.177315465,2.177315465
0.672001326,1845,3.485,3.349484228,2.710911682,2.89,2.83,3.076109696,2.177315465,2.177315465
0.673827417,1840,3.485,3.349798316,2.711294282,2.89,2.83,3.076109696,2.177315465,2.177315465
0.675663459,1835,3.485,3.350114115,2.711678967,2.89,2.83,3.076109696,2.177315465,2.177315465
0.677509534,1830,3.485,3.35043164,2.712065754,2.89,2.83,3.076109696,2.177315465,2.177315465
0.679365724,1825,3.485,3.350750905,2.71245466,2.89,2.83,3.076109696,2.177315465,2.177315465
0.681232114,1820,3.485,3.351071924,2.712845704,2.89,2.83,3.076109696,2.177315465,2.177315465
0.683108786,1815,3.485,3.351394711,2.713238901,2.89,2.83,3.076109696,2.177315465,2.177315465
0.684995827,1810,3.485,3.351719282,2.713634271,2.89,2.83,3.076109696,2.177315465,2.177315465
0.686893322,1805,3.485,3.352045651,2.714031832,2.89,2.83,3.076109696,2.177315465,2.177315465
0.688801359,1800,3.485,3.352373834,2.714431601,2.89,2.83,3.076109696,2.177315465,2.177315465
0.690720026,1795,3.485,3.352703844,2.714833597,2.89,2.83,3.076109696,2.177315465,2.177315465
0.692649412,1790,3.485,3.353035699,2.715237839,2.89,2.83,3.076109696,2.177315465,2.177315465
0.694589606,1785,3.485,3.353369412,2.715644346,2.89,2.83,3.076109696,2.177315465,2.177315465
0.6965407,1780,3.485,3.353705,2.716053136,2.89,2.83,3.076109696,2.177315465,2.177315465
0.698502787,1775,3.485,3.354042479,2.71646423,2.89,2.83,3.076109696,2.177315465,2.177315465
0.700475959,1770,3.485,3.354388528,2.716877646,2.89,2.83,3.076109696,2.177315465,2.177315465
0.70246031,1765,3.485,3.354757618,2.717293404,2.89,2.83,3.076109696,2.177315465,2.177315465
0.704455936,1760,3.485,3.355128804,2.717711525,2.89,2.83,3.076109696,2.177315465,2.177315465
0.706462933,1755,3.485,3.355502106,2.718132028,2.89,2.83,3.076109696,2.177315465,2.177315465
0.708481398,1750,3.485,3.35587754,2.718554934,2.89,2.83,3.076109696,2.177315465,2.177315465
0.710511431,1745,3.485,3.356255126,2.718980264,2.89,2.83,3.076109696,2.177315465,2.177315465
0.71255313,1740,3.485,3.356634882,2.719408037,2.89,2.83,3.076109696,2.177315465,2.177315465
0.714606598,1735,3.485,3.357016827,2.719838277,2.89,2.83,3.076109696,2.177315465,2.177315465
0.716671935,1730,3.485,3.35740098,2.720271003,2.89,2.83,3.076109696,2.177315465,2.177315465
0.718749245,1725,3.485,3.35778736,2.720706238,2.89,2.83,3.076109696,2.177315465,2.177315465
0.720838632,1720,3.485,3.358175986,2.721144004,2.89,2.83,3.076109696,2.177315465,2.177315465
0.722940202,1715,3.485,3.358566878,2.721584322,2.89,2.83,3.076109696,2.177315465,2.177315465
0.725054062,1710,3.485,3.358960056,2.722027215,2.89,2.83,3.076109696,2.177315465,2.177315465
0.727180321,1705,3.485,3.35935554,2.722472705,2.89,2.83,3.076109696,2.177315465,2.177315465
0.728462072,1702,3.485,3.359593945,2.722741256,2.89,2.83,3.076109696,2.177315465,2.177315465
0.729319086,1700,3.485,3.35975335,2.722920816,2.89,2.83,3.076109696,2.177315465,2.177315465
0.72974835,1699,3.485,3.359833193,2.723010755,2.89,2.83,3.076109696,2.177315465,2.177315465
0.730178119,1698,3.485,3.35991313,2.7231008,2.89,2.83,3.076109696,2.177315465,2.177315465
0.730608395,1697,3.485,3.359993161,2.72319095,2.89,2.83,3.076109696,2.177315465,2.177315465
0.731039179,1696,3.485,3.360073287,2.723281207,2.89,2.83,3.076109696,2.177315465,2.177315465
0.73147047,1695,3.485,3.360153507,2.723371571,2.89,2.83,3.076109696,2.177315465,2.177315465
0.731902271,1694,3.485,3.360233822,2.723462041,2.89,2.83,3.076109696,2.177315465,2.177315465
0.732334582,1693,3.485,3.360314232,2.723552618,2.89,2.83,3.076109696,2.177315465,2.177315465
0.732767404,1692,3.485,3.360394737,2.723643303,2.89,2.83,3.076109696,2.177315465,2.177315465
0.733200737,1691,3.485,3.360475337,2.723734094,2.89,2.83,3.076109696,2.177315465,2.177315465
0.733634584,1690,3.485,3.360556033,2.723824993,2.89,2.83,3.076109696,2.177315465,2.177315465
0.734068944,1689,3.485,3.360636824,2.723916,2.89,2.83,3.076109696,2.177315465,2.177315465
0.734503819,1688,3.485,3.36071771,2.724007114,2.89,2.83,3.076109696,2.177315465,2.177315465
0.73493921,1687,3.485,3.360798693,2.724098336,2.89,2.83,3.076109696,2.177315465,2.177315465
0.735375117,1686,3.485,3.360879772,2.724189667,2.89,2.83,3.076109696,2.177315465,2.177315465
0.735811541,1685,3.485,3.360960947,2.724281106,2.89,2.83,3.076109696,2.177315465,2.177315465
0.736248484,1684,3.485,3.361042218,2.724372653,2.89,2.83,3.076109696,2.177315465,2.177315465
0.736685946,1683,3.485,3.361123586,2.72446431,2.89,2.83,3.076109696,2.177315465,2.177315465
0.737123928,1682,3.485,3.361205051,2.724556075,2.89,2.83,3.076109696,2.177315465,2.177315465
0.737562431,1681,3.485,3.361286612,2.72464795,2.89,2.83,3.076109696,2.177315465,2.177315465
0.738001456,1680,3.485,3.361368271,2.724739934,2.89,2.83,3.076109696,2.177315465,2.177315465
0.738441005,1679,3.485,3.361450027,2.724832027,2.89,2.83,3.076109696,2.177315465,2.177315465
0.738881077,1678,3.485,3.36153188,2.724924231,2.89,2.83,3.076109696,2.177315465,2.177315465
0.739321674,1677,3.485,3.361613831,2.725016544,2.89,2.83,3.076109696,2.177315465,2.177315465
0.739762796,1676,3.485,3.36169588,2.725108967,2.89,2.83,3.076109696,2.177315465,2.177315465
0.740204446,1675,3.485,3.361778027,2.725201501,2.89,2.83,3.076109696,2.177315465,2.177315465
0.740646623,1674,3.485,3.361860272,2.725294145,2.89,2.83,3.076109696,2.177315465,2.177315465
0.741089329,1673,3.485,3.361942615,2.7253869,2.89,2.83,3.076109696,2.177315465,2.177315465
0.741532564,1672,3.485,3.362025057,2.725479766,2.89,2.83,3.076109696,2.177315465,2.177315465
0.74197633,1671,3.485,3.362107597,2.725572743,2.89,2.83,3.076109696,2.177315465,2.177315465
0.742420627,1670,3.485,3.362190237,2.725665832,2.89,2.83,3.076109696,2.177315465,2.177315465
0.742865456,1669,3.485,3.362272975,2.725759032,2.89,2.83,3.076109696,2.177315465,2.177315465
0.743310819,1668,3.485,3.362355812,2.725852344,2.89,2.83,3.076109696,2.177315465,2.177315465
0.743756717,1667,3.485,3.362438749,2.725945768,2.89,2.83,3.076109696,2.177315465,2.177315465
0.744203149,1666,3.485,3.362521786,2.726039303,2.89,2.83,3.076109696,2.177315465,2.177315465
0.744650118,1665,3.485,3.362604922,2.726132952,2.89,2.83,3.076109696,2.177315465,2.177315465
0.745097624,1664,3.485,3.362688158,2.726226713,2.89,2.83,3.076109696,2.177315465,2.177315465
0.745545669,1663,3.485,3.362771494,2.726320586,2.89,2.83,3.076109696,2.177315465,2.177315465
0.745994252,1662,3.485,3.362854931,2.726414573,2.89,2.83,3.076109696,2.177315465,2.177315465
0.746443376,1661,3.485,3.362938468,2.726508672,2.89,2.83,3.076109696,2.177315465,2.177315465
0.74689304,1660,3.485,3.363022105,2.726602885,2.89,2.83,3.076109696,2.177315465,2.177315465
0.747343247,1659,3.485,3.363105844,2.726697212,2.89,2.83,3.076109696,2.177315465,2.177315465
0.747793997,1658,3.485,3.363189683,2.726791653,2.89,2.83,3.076109696,2.177315465,2.177315465
0.748245291,1657,3.485,3.363273624,2.726886207,2.89,2.83,3.076109696,2.177315465,2.177315465
0.74869713,1656,3.485,3.363357666,2.726980876,2.89,2.83,3.076109696,2.177315465,2.177315465
0.749149515,1655,3.485,3.36344181,2.727075659,2.89,2.83,3.076109696,2.177315465,2.177315465
0.749602447,1654,3.485,3.363526055,2.727170556,2.89,2.83,3.076109696,2.177315465,2.177315465
0.750055927,1653,3.485,3.363611297,2.727265569,2.890011185,2.830011185,3.076109696,2.177315465,2.177315465
0.750509956,1652,3.485,3.363703011,2.727360696,2.890101991,2.830101991,3.076109696,2.177315465,2.177315465
0.750964535,1651,3.485,3.363794836,2.727455939,2.890192907,2.830192907,3.076109696,2.177315465,2.177315465
0.751419665,1650,3.485,3.363886772,2.727551297,2.890283933,2.830283933,3.076109696,2.177315465,2.177315465
0.751875347,1649,3.485,3.36397882,2.727646771,2.890375069,2.830375069,3.076109696,2.177315465,2.177315465
